Austria,47.2000338,13.199959
Croatia,45.5643442,17.0118954
Czech Republic,49.8167003,15.4749544
France,46.603354,1.8883335
Greece,39.000041,21.9999569
Hungary,47.1817585,19.5060937
Kerala,10.3529588,76.5119752
Italy,42.6384261,12.674297
Japan,36.5748441,139.2394179
Macedonia,41.6171214,21.7168387
Moldova,47.286747,28.5110236
Montenegro,43.0285558,19.291739
Romania,45.9852129,24.6859225
Serbia,44.1534121,20.55144
Slovakia,48.7411522,19.4528646
Spain,40.0028028,-4.0031039
Syria,34.6401861,39.0494106
Turkey,38.9597594,34.9249653
Turkmenistan,39.3763807,59.3924609
