family,genus,species,nbr_country,lat_min,lon_min,lat_max,lon_max,lat_mean,lon_mean,lat_median,lon_median,host_order,host_fam,host_spp
Aphelinidae,Aphytis,quadraspidioti,1,48.0000047,127.999992,48.0000047,127.999992,48.0000047,127.999992,48.0000047,127.999992,1,1,1
Aphelinidae,Aphytis,riyadhi,4,-28.8166235,-118.7559973,36.7014631,42.3528328,16.09628215,-4.102501475,28.2501445,29.9965793,1,1,3
Aphelinidae,Aphytis,rolaspidis,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
Aphelinidae,Aphytis,roseni,3,-6.8699696,-75.0458514,1.5333554,38.4313975,-1.2982153,-1.46593203333,1.4419683,32.2166578,1,1,1
Aphelinidae,Aphytis,ruskini,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Aphelinidae,Aphytis,salvadorensis,1,13.8000382,-88.9140682,13.8000382,-88.9140682,13.8000382,-88.9140682,13.8000382,-88.9140682,0,0,0
Aphelinidae,Aphytis,sankarani,1,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,1,1,3
Aphelinidae,Aphytis,secundus,7,-21.9549805,-105.9999999,54.0,109.5999999,22.6728509429,-5.28734485714,19.2000001,31.2718321,0,0,0
Aphelinidae,Aphytis,sensorius,1,30.3308401,71.247499,30.3308401,71.247499,30.3308401,71.247499,30.3308401,71.247499,1,1,1
Aphelinidae,Aphytis,setosus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
Aphelinidae,Aphytis,simmondsiae,2,19.4326009,-118.7559973,36.7014631,-99.1333415,28.067032,-108.9446694,28.067032,-108.9446694,1,1,1
Aphelinidae,Aphytis,simplex,1,-6.3472901,106.779011,-6.3472901,106.779011,-6.3472901,106.779011,-6.3472901,106.779011,1,1,1
Aphelinidae,Aphytis,sinaii,1,26.2540493,29.2675469,26.2540493,29.2675469,26.2540493,29.2675469,26.2540493,29.2675469,1,1,1
Aphelinidae,Aphytis,stepanovi,1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,1,1,1
Aphelinidae,Aphytis,taylori,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
Aphelinidae,Aphytis,testaceus,4,40.3936294,19.5060937,47.286747,47.7872508,44.576240875,34.80621225,45.31229355,35.96575225,1,1,7
Aphelinidae,Aphytis,theae,3,26.4073841,-81.4639834,31.9292352,93.2551303,28.6977953333,29.6579977,27.7567667,77.1828462,1,1,2
Aphelinidae,Aphytis,tucumani,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,1,1,1
Aphelinidae,Aphytis,ulianovi,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Aphelinidae,Aphytis,unaspidis,2,26.5450001,102.6366383,32.41875,117.842778,29.48187505,110.23970815,29.48187505,110.23970815,1,1,1
Aphelinidae,Aphytis,unicus,1,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,0,0,0
Aphelinidae,Aphytis,vandenboschi,7,23.1357694,-118.7559973,40.9975197,139.2394179,34.3771704286,43.0028254857,36.7014631,113.1982688,1,1,12
Aphelinidae,Aphytis,vastus,1,-22.5037497,17.0194784,-22.5037497,17.0194784,-22.5037497,17.0194784,-22.5037497,17.0194784,0,0,0
Aphelinidae,Aphytis,wandoorensis,2,10.2188344,78.6677428,22.3511148,92.5771329,16.2849746,85.62243785,16.2849746,85.62243785,0,0,0
Aphelinidae,Aphytis,yanonensis,7,25.0,1.8883335,46.603354,139.2394179,31.6736188571,97.7451202429,27.9995878,108.599136,1,1,3
Aphelinidae,Aphytis,yasumatsui,1,36.5748441,139.2394179,36.5748441,139.2394179,36.5748441,139.2394179,36.5748441,139.2394179,1,2,5
Aphelinidae,Coccophagus,ablusus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
Aphelinidae,Coccophagus,acanthosceles,2,1.2904527,93.2551303,26.4073841,103.852038,13.8489184,98.55358415,13.8489184,98.55358415,1,1,2
Aphelinidae,Coccophagus,adumbratus,2,-28.8166235,24.991639,30.8760272,35.0015196,1.02970185,29.9965793,1.02970185,29.9965793,1,1,2
Aphelinidae,Coccophagus,adustus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,9
Aphelinidae,Coccophagus,aethiopis,1,-24.7761085,134.755,-24.7761085,134.755,-24.7761085,134.755,-24.7761085,134.755,0,0,0
Aphelinidae,Coccophagus,aethochreus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,2
Aphelinidae,Coccophagus,afrangiatus,1,40.0028028,-4.0031039,40.0028028,-4.0031039,40.0028028,-4.0031039,40.0028028,-4.0031039,0,0,0
Aphelinidae,Coccophagus,africanus,1,4.6125522,13.1535811,4.6125522,13.1535811,4.6125522,13.1535811,4.6125522,13.1535811,0,0,0
Aphelinidae,Coccophagus,albiapicella,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,0,0,0
Aphelinidae,Coccophagus,albicoxa,3,8.3096067,-118.7559973,38.7251776,-81.3066245,27.9120824667,-101.8901128,36.7014631,-105.6077166,1,1,3
Aphelinidae,Coccophagus,albifuniculatus,1,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,0,0,0
Aphelinidae,Coccophagus,amblydon,1,1.5333554,32.2166578,1.5333554,32.2166578,1.5333554,32.2166578,1.5333554,32.2166578,1,1,1
Aphelinidae,Coccophagus,amoenus,1,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,0,0,0
Aphelinidae,Coccophagus,anchoroides,1,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,0,0,0
Aphelinidae,Coccophagus,angolensis,1,-11.8775767,17.5691241,-11.8775767,17.5691241,-11.8775767,17.5691241,-11.8775767,17.5691241,1,1,1
Aphelinidae,Coccophagus,anthracinus,5,-28.8166235,-118.7559973,36.7014631,77.2219388,15.52485096,11.42224408,28.6517178,35.0015196,1,1,6
Aphelinidae,Coccophagus,apricus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
Aphelinidae,Coccophagus,argenteus,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Aphelinidae,Coccophagus,argentifascia,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Aphelinidae,Coccophagus,argentiscutellum,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Aphelinidae,Coccophagus,argocoxa,2,1.4419683,32.2166578,1.5333554,38.4313975,1.48766185,35.32402765,1.48766185,35.32402765,1,1,1
Aphelinidae,Coccophagus,assamensis,1,26.4073841,93.2551303,26.4073841,93.2551303,26.4073841,93.2551303,26.4073841,93.2551303,0,0,0
Aphelinidae,Coccophagus,asterolecanii,1,19.1399952,-72.3570971,19.1399952,-72.3570971,19.1399952,-72.3570971,19.1399952,-72.3570971,1,1,1
Aphelinidae,Coccophagus,atratus,3,-28.8166235,-99.1333415,28.6517178,77.2219388,6.42256506667,1.02674543333,19.4326009,24.991639,2,3,12
Aphelinidae,Coccophagus,aurantifrons,1,-31.8759834,147.2869493,-31.8759834,147.2869493,-31.8759834,147.2869493,-31.8759834,147.2869493,0,0,0
Aphelinidae,Coccophagus,aureonotus,1,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,0,0,0
Aphelinidae,Coccophagus,auricaput,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Aphelinidae,Coccophagus,avetianae,1,40.7696272,44.6736646,40.7696272,44.6736646,40.7696272,44.6736646,40.7696272,44.6736646,1,1,3
Aphelinidae,Coccophagus,baldassarii,3,-10.3333332,-118.7559973,36.7014631,37.9999668,14.1060539333,-44.6520101333,15.9500319,-53.1999999,1,1,3
Aphelinidae,Coccophagus,bartletti,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,4
Aphelinidae,Coccophagus,basalis,6,-28.8166235,-118.7559973,36.7014631,38.4313975,-5.29307188333,-17.3156682333,-9.40498155,-8.46891925,1,1,6
Aphelinidae,Coccophagus,berzeliae,2,-28.8166235,24.991639,30.8760272,35.0015196,1.02970185,29.9965793,1.02970185,29.9965793,1,1,2
Aphelinidae,Coccophagus,biguttatus,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Aphelinidae,Coccophagus,bimaculatus,1,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,1,1,2
Aphelinidae,Coccophagus,bivittatus,10,-34.9964962,-64.9672816,42.6384261,80.859666,14.4326118,42.16847286,26.5323135,54.38498725,1,4,14
Aphelinidae,Coccophagus,bogoriensis,7,-6.3472901,-64.7603582,32.3018217,106.779011,14.8610198714,43.8160549571,14.5203896,76.5119752,1,2,7
Aphelinidae,Coccophagus,brachypterus,1,5.595237,117.0051734,5.595237,117.0051734,5.595237,117.0051734,5.595237,117.0051734,0,0,0
Aphelinidae,Coccophagus,brasiliensis,2,-22.2752761,-44.1588653,-18.5264843,-42.4194149,-20.4008802,-43.2891401,-20.4008802,-43.2891401,1,1,1
Aphelinidae,Coccophagus,brethesi,2,-34.9964962,-64.9672816,-10.3333332,-53.1999999,-22.6649147,-59.08364075,-22.6649147,-59.08364075,1,1,2
Aphelinidae,Coccophagus,brevisetus,1,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,1,1,1
Aphelinidae,Coccophagus,brunneus,1,54.0,-71.9999999,54.0,-71.9999999,54.0,-71.9999999,54.0,-71.9999999,0,0,0
Aphelinidae,Coccophagus,burksi,1,10.90253775,79.9752370356,10.90253775,79.9752370356,10.90253775,79.9752370356,10.90253775,79.9752370356,0,0,0
Aphelinidae,Coccophagus,candidus,1,26.4073841,93.2551303,26.4073841,93.2551303,26.4073841,93.2551303,26.4073841,93.2551303,0,0,0
Aphelinidae,Coccophagus,caophongi,1,13.2904027,108.4265113,13.2904027,108.4265113,13.2904027,108.4265113,13.2904027,108.4265113,1,1,1
Aphelinidae,Coccophagus,capensis,6,-31.8759834,-118.7559973,37.587794,147.2869493,2.11855683333,5.2267315,1.02970185,19.5733435,1,1,4
Aphelinidae,Coccophagus,caridei,9,-34.9964962,-118.7559973,36.7014631,-41.9294775,-12.0128467111,-65.1182559889,-21.9549805,-64.9672816,2,5,42
Aphelinidae,Coccophagus,catherinae,3,-28.8166235,24.991639,-19.3022329,34.9144977,-24.8937789667,30.4350894667,-26.5624805,31.3991317,1,1,1
Aphelinidae,Coccophagus,caudatus,1,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,0,0,0
Aphelinidae,Coccophagus,ceroplastae,50,-31.8759834,-157.9752029,47.2037987,179.0122737,15.591971344,50.2616622138,20.2080219,83.383087,2,7,58
Aphelinidae,Coccophagus,chaetosus,1,13.2904027,108.4265113,13.2904027,108.4265113,13.2904027,108.4265113,13.2904027,108.4265113,1,1,1
Aphelinidae,Coccophagus,chengtuensis,1,32.41875,102.6366383,32.41875,102.6366383,32.41875,102.6366383,32.41875,102.6366383,1,1,3
Aphelinidae,Coccophagus,chilensis,1,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,0,0,0
Aphelinidae,Coccophagus,chloropulvinariae,2,26.4073841,80.859666,27.1303344,93.2551303,26.76885925,87.05739815,26.76885925,87.05739815,1,1,1
Aphelinidae,Coccophagus,cinguliventris,3,39.5162234,-89.6884636,44.4308975,-76.9382068,41.3422509333,-85.3535504,40.0796319,-89.4339808,1,1,2
Aphelinidae,Coccophagus,clavatus,1,15.9240905,80.1863809,15.9240905,80.1863809,15.9240905,80.1863809,15.9240905,80.1863809,1,1,1
Aphelinidae,Coccophagus,clavellatus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,0,0,0
Aphelinidae,Coccophagus,coccidarum,2,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,1,1,1
Aphelinidae,Coccophagus,comperei,2,17.7356214,-4.0031039,40.0028028,9.3238432,28.8692121,2.66036965,28.8692121,2.66036965,1,1,1
Aphelinidae,Coccophagus,concinnus,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,0,0,0
Aphelinidae,Coccophagus,conditus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
Aphelinidae,Coccophagus,cooperatus,3,23.1357694,109.0,39.0000001,116.0,28.7119231667,112.732756267,24.0,113.1982688,1,1,5
Aphelinidae,Coccophagus,copernicus,1,15.9240905,80.1863809,15.9240905,80.1863809,15.9240905,80.1863809,15.9240905,80.1863809,0,0,0
Aphelinidae,Coccophagus,coracinus,2,1.4419683,32.2166578,1.5333554,38.4313975,1.48766185,35.32402765,1.48766185,35.32402765,1,1,1
Aphelinidae,Coccophagus,cowperi,19,-28.8166235,-118.7559973,42.6384261,144.2489081,16.9490934658,36.5135576703,15.3004543,74.0855134,2,5,22
Aphelinidae,Coccophagus,crenatus,1,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,1,1,1
Aphelinidae,Coccophagus,croconotus,1,8.0300284,-1.080027,8.0300284,-1.080027,8.0300284,-1.080027,8.0300284,-1.080027,1,1,1
Aphelinidae,Coccophagus,crucigerus,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Aphelinidae,Coccophagus,cryptus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
Aphelinidae,Coccophagus,cubaensis,2,19.1399952,-80.8328747,23.0131338,-72.3570971,21.0765645,-76.5949859,21.0765645,-76.5949859,1,1,3
Aphelinidae,Coccophagus,debachi,1,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,0,0,0
Aphelinidae,Coccophagus,desantisi,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,0,0,0
Aphelinidae,Coccophagus,desertus,1,39.3763807,59.3924609,39.3763807,59.3924609,39.3763807,59.3924609,39.3763807,59.3924609,1,1,1
Aphelinidae,Coccophagus,diabolicus,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Aphelinidae,Coccophagus,diachraceus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,3
Aphelinidae,Coccophagus,differens,4,38.9597594,28.5110236,49.4871968,44.0287382,44.353668475,34.6841398,44.48385885,33.0983987,1,1,4
Aphelinidae,Coccophagus,dilatatus,1,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,0,0,0
Aphelinidae,Coccophagus,diminutus,1,13.2904027,108.4265113,13.2904027,108.4265113,13.2904027,108.4265113,13.2904027,108.4265113,1,1,1
Aphelinidae,Coccophagus,dius,1,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,0,0,0
Aphelinidae,Coccophagus,divisus,1,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,0,0,0
Aphelinidae,Coccophagus,eleaphilus,7,-28.8166235,-118.7559973,36.7014631,55.4540146,11.9570838,-10.7060602571,15.9500319,24.991639,1,4,10
Aphelinidae,Coccophagus,emersoni,1,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,0,0,0
Aphelinidae,Coccophagus,equifuniculatus,1,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,0,0,0
Aphelinidae,Coccophagus,eusaissetiae,4,-28.8166235,-118.7559973,42.6384261,35.0015196,20.349823225,-11.522135425,33.78874515,18.832968,1,1,3
Aphelinidae,Coccophagus,euxanthodes,3,-33.5991294,106.779011,2.3923759,150.8346571,-12.5180145333,123.486954,-6.3472901,112.8471939,1,1,2
Aphelinidae,Coccophagus,excelsus,3,45.9852129,19.0258159,52.0977181,24.6859225,48.4215631667,21.0726107,47.1817585,19.5060937,1,2,2
Aphelinidae,Coccophagus,exiguiventris,1,-19.85161,133.2303375,-19.85161,133.2303375,-19.85161,133.2303375,-19.85161,133.2303375,1,1,1
Aphelinidae,Coccophagus,fallax,6,-34.9964962,-66.5841245,18.2017809,-41.9294775,-17.6976295833,-53.4906142667,-22.1151283,-52.52169355,1,3,9
Aphelinidae,Coccophagus,fasciatus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,3
Aphelinidae,Coccophagus,femoralis,1,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,0,0,0
Aphelinidae,Coccophagus,flavescens,1,7.878,80.7038245875,7.878,80.7038245875,7.878,80.7038245875,7.878,80.7038245875,1,1,1
Aphelinidae,Coccophagus,flaviceps,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
Aphelinidae,Coccophagus,flavicorpus,1,15.9240905,80.1863809,15.9240905,80.1863809,15.9240905,80.1863809,15.9240905,80.1863809,1,1,1
Aphelinidae,Coccophagus,flavidus,2,1.4419683,32.2166578,1.5333554,38.4313975,1.48766185,35.32402765,1.48766185,35.32402765,1,1,1
Aphelinidae,Coccophagus,flavifrons,6,27.7567667,-105.6077166,40.9699889,77.2219388,34.5726520833,-60.6713249167,35.27060785,-79.5959332,1,3,6
Aphelinidae,Coccophagus,flavoscutellum,2,27.7567667,-81.4639834,37.587794,14.155048,32.67228035,-33.6544677,32.67228035,-33.6544677,1,1,1
Aphelinidae,Coccophagus,fletcheri,2,40.7305991,-86.0,50.0000002,-73.9865811,45.36529965,-79.99329055,45.36529965,-79.99329055,1,1,1
Aphelinidae,Coccophagus,formicariae,1,26.4073841,93.2551303,26.4073841,93.2551303,26.4073841,93.2551303,26.4073841,93.2551303,1,1,1
Aphelinidae,Coccophagus,fraternus,11,27.7567667,-105.6077166,43.6211955,-73.9865811,37.6081966727,-84.2964227818,38.8949549,-81.4639834,1,1,6
Aphelinidae,Coccophagus,fumadus,4,10.2188344,76.5119752,20.5431241,92.5771329,13.0043637625,83.4385193089,10.627748275,82.3324845678,0,0,0
Aphelinidae,Coccophagus,funeralis,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Aphelinidae,Coccophagus,gahani,2,-28.8166235,24.991639,1.4419683,38.4313975,-13.6873276,31.71151825,-13.6873276,31.71151825,1,1,9
Aphelinidae,Coccophagus,ghesquierei,1,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,1,1,1
Aphelinidae,Coccophagus,gigas,1,47.1817585,19.5060937,47.1817585,19.5060937,47.1817585,19.5060937,47.1817585,19.5060937,1,1,1
Aphelinidae,Coccophagus,gilvus,1,15.3004543,74.0855134,15.3004543,74.0855134,15.3004543,74.0855134,15.3004543,74.0855134,1,1,1
Aphelinidae,Coccophagus,gondolae,1,-19.3022329,34.9144977,-19.3022329,34.9144977,-19.3022329,34.9144977,-19.3022329,34.9144977,0,0,0
Aphelinidae,Coccophagus,gonzalezi,1,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,0,0,0
Aphelinidae,Coccophagus,gossypariae,6,40.7305991,-73.9865811,51.15092055,71.4388595155,46.752059575,14.9761400192,47.45449605,20.5926603,1,1,2
Aphelinidae,Coccophagus,graminis,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,2
Aphelinidae,Coccophagus,gregarius,1,-24.7761085,134.755,-24.7761085,134.755,-24.7761085,134.755,-24.7761085,134.755,1,2,2
Aphelinidae,Coccophagus,grenadensis,2,12.1360374,-99.1333415,19.4326009,-61.6904044,15.78431915,-80.41187295,15.78431915,-80.41187295,0,0,0
Aphelinidae,Coccophagus,gurneyi,9,-41.500083,-118.7559973,42.6384261,172.8344077,-2.04012974444,19.4585344889,-6.8699696,24.991639,2,3,18
Aphelinidae,Coccophagus,hanoiensis,1,13.2904027,108.4265113,13.2904027,108.4265113,13.2904027,108.4265113,13.2904027,108.4265113,1,1,2
Aphelinidae,Coccophagus,hawaiiensis,17,-28.8166235,-157.9752029,39.9059631,139.2394179,26.9651054529,65.4347708647,30.8760272,113.1982688,1,3,32
Aphelinidae,Coccophagus,hemera,4,40.0028028,-4.0031039,59.6749712,14.5208584,49.769151775,2.96646194085,49.69941655,0.674046631691,1,1,2
Aphelinidae,Coccophagus,hibisci,1,23.1357694,113.1982688,23.1357694,113.1982688,23.1357694,113.1982688,23.1357694,113.1982688,0,0,0
Aphelinidae,Coccophagus,hispaniolae,1,19.1399952,-72.3570971,19.1399952,-72.3570971,19.1399952,-72.3570971,19.1399952,-72.3570971,1,1,1
Aphelinidae,Coccophagus,immaculatus,8,-31.7613364,-118.7559973,40.9699889,-71.3187696,28.15956195,-86.5908887625,37.71332035,-79.5959332,1,3,13
Aphelinidae,Coccophagus,impensus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
Aphelinidae,Coccophagus,indefinitus,1,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,1,1,1
Aphelinidae,Coccophagus,indochraceus,1,27.1303344,80.859666,27.1303344,80.859666,27.1303344,80.859666,27.1303344,80.859666,1,1,1
Aphelinidae,Coccophagus,inkermani,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Aphelinidae,Coccophagus,insidiator,22,5.89168285,-118.7559973,66.941626,143.448533,47.1431698659,10.7148487351,47.00339865,16.77333715,1,3,19
Aphelinidae,Coccophagus,insignis,1,26.4073841,93.2551303,26.4073841,93.2551303,26.4073841,93.2551303,26.4073841,93.2551303,0,0,0
Aphelinidae,Coccophagus,ishiii,6,26.2540493,29.2675469,39.9059631,139.2394179,33.95580945,105.483035433,36.00000005,117.69562395,1,1,14
Aphelinidae,Coccophagus,isipingoensis,2,-28.8166235,24.991639,1.5333554,32.2166578,-13.64163405,28.6041484,-13.64163405,28.6041484,1,2,5
Aphelinidae,Coccophagus,japonicus,10,23.1357694,-118.7559973,39.9059631,139.2394179,31.65067219,94.40507837,31.82204705,117.117013,1,2,13
Aphelinidae,Coccophagus,jasnoshae,1,66.941626,129.642371,66.941626,129.642371,66.941626,129.642371,66.941626,129.642371,1,1,1
Aphelinidae,Coccophagus,javensis,1,-6.3472901,106.779011,-6.3472901,106.779011,-6.3472901,106.779011,-6.3472901,106.779011,1,1,1
Aphelinidae,Coccophagus,kabulensis,1,33.0000866,64.9998468,33.0000866,64.9998468,33.0000866,64.9998468,33.0000866,64.9998468,1,1,1
Aphelinidae,Coccophagus,kvavadze,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,1,1,1
Aphelinidae,Coccophagus,lepidus,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
Aphelinidae,Coccophagus,leptospermi,1,-24.7761085,134.755,-24.7761085,134.755,-24.7761085,134.755,-24.7761085,134.755,0,0,0
Aphelinidae,Coccophagus,lii,1,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,26.5450001,117.842778,0,0,0
Aphelinidae,Coccophagus,longiclavatus,4,14.5203896,75.7223521,27.1303344,93.2551303,23.42554815,83.9359141,26.0257343,83.383087,1,2,4
Aphelinidae,Coccophagus,longicornis,1,30.9293211,75.5004841,30.9293211,75.5004841,30.9293211,75.5004841,30.9293211,75.5004841,1,1,2
Aphelinidae,Coccophagus,longifasciatus,12,-28.8166235,-89.4339808,54.7023545,117.842778,21.1153283792,58.6440100353,21.83944675,80.3395308116,1,1,10
Aphelinidae,Coccophagus,longipedicellus,2,10.2188344,75.7223521,14.5203896,92.5771329,12.369612,84.1497425,12.369612,84.1497425,1,1,1
Aphelinidae,Coccophagus,lucani,1,-24.7761085,134.755,-24.7761085,134.755,-24.7761085,134.755,-24.7761085,134.755,0,0,0
Aphelinidae,Coccophagus,lucidus,1,36.5748441,139.2394179,36.5748441,139.2394179,36.5748441,139.2394179,36.5748441,139.2394179,1,1,1
Aphelinidae,Coccophagus,luciensis,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
